id_arbre,arrondissement,rue,emplacement,espece_latin,dhp_cm,x,y,date_releve,genre,annee_releve,classe_dhp,anomalie
OUT_0013542,Outremont,PLACE ALICE-GIRARD,arbre en carré,TILIA AMERICANA,17,295588.1,5042542.48,2025-11-25,TILIA,2025,10 à moins de 30 cm,FALSE
OUT_0013543,Outremont,PLACE ALICE-GIRARD,arbre en carré,TILIA AMERICANA,17,295576.58,5042540.45,2025-11-25,TILIA,2025,10 à moins de 30 cm,FALSE
OUT_0013544,Outremont,PLACE ALICE-GIRARD,arbre en carré,TILIA AMERICANA,18,295570.83,5042531.81,2025-11-25,TILIA,2025,10 à moins de 30 cm,FALSE
OUT_0013545,Outremont,PLACE ALICE-GIRARD,arbre en carré,QUERCUS RUBRA,14,295586.29,5042519.61,2025-11-25,QUERCUS,2025,10 à moins de 30 cm,FALSE
OUT_0013546,Outremont,PLACE ALICE-GIRARD,arbre en carré,ACER RUBRUM,20,295596.03,5042520.77,2025-11-25,ACER,2025,10 à moins de 30 cm,FALSE
OUT_0013547,Outremont,PLACE ALICE-GIRARD,arbre en carré,QUERCUS RUBRA,14,295585.82,5042527.68,2025-11-25,QUERCUS,2025,10 à moins de 30 cm,FALSE
OUT_0013548,Outremont,PLACE ALICE-GIRARD,arbre en carré,QUERCUS RUBRA,7,295606.09,5042539.95,2025-11-25,QUERCUS,2025,Moins de 10 cm,FALSE
OUT_0013549,Outremont,PLACE ALICE-GIRARD,arbre en carré,ACER RUBRUM,19,295615.83,5042535.36,2025-11-25,ACER,2025,10 à moins de 30 cm,FALSE
OUT_0013550,Outremont,PLACE ALICE-GIRARD,arbre en carré,ACER RUBRUM,20,295605.86,5042530.63,2025-11-25,ACER,2025,10 à moins de 30 cm,FALSE
OUT_0013551,Outremont,PLACE ALICE-GIRARD,arbre en carré,ACER RUBRUM,19,295572.19,5042502.35,2025-11-25,ACER,2025,10 à moins de 30 cm,FALSE
OUT_0013552,Outremont,PLACE ALICE-GIRARD,arbre en carré,QUERCUS RUBRA,17,295573.45,5042512.05,2025-11-25,QUERCUS,2025,10 à moins de 30 cm,FALSE
OUT_0013553,Outremont,PLACE ALICE-GIRARD,arbre en carré,TILIA AMERICANA,18,295556.45,5042503,2025-11-25,TILIA,2025,10 à moins de 30 cm,FALSE
OUT_0013554,Outremont,PLACE ALICE-GIRARD,arbre en carré,ACER RUBRUM,17,295556.66,5042490.2,2025-11-25,ACER,2025,10 à moins de 30 cm,FALSE
OUT_0013555,Outremont,PLACE ALICE-GIRARD,arbre en carré,ACER SACCHARINUM,24,295547.23,5042489.83,2025-11-25,ACER,2025,10 à moins de 30 cm,FALSE
OUT_0013556,Outremont,PLACE ALICE-GIRARD,arbre en carré,ACER RUBRUM,16,NA,NA,2025-11-25,ACER,2025,10 à moins de 30 cm,TRUE
OUT_0013557,Outremont,PLACE ALICE-GIRARD,arbre en carré,ACER SACCHARINUM,14,295538.72,5042493.98,2025-11-25,ACER,2025,10 à moins de 30 cm,FALSE
OUT_0013558,Outremont,PLACE ALICE-GIRARD,arbre en carré,ACER SACCHARINUM,18,295530.94,5042482.49,2025-11-25,ACER,2025,10 à moins de 30 cm,FALSE
OUT_0013559,Outremont,PLACE ALICE-GIRARD,arbre en carré,ACER RUBRUM,22,295511.14,5042452.01,2025-11-25,ACER,2025,10 à moins de 30 cm,FALSE
OUT_0013560,Outremont,PLACE ALICE-GIRARD,arbre en carré,QUERCUS RUBRA,15,295510.22,5042460.65,2025-11-25,QUERCUS,2025,10 à moins de 30 cm,FALSE
OUT_0013561,Outremont,PLACE ALICE-GIRARD,arbre en carré,ACER SACCHARINUM,20,295519.61,5042457.6,2025-11-25,ACER,2025,10 à moins de 30 cm,FALSE
OUT_0013562,Outremont,PLACE ALICE-GIRARD,arbre en carré,GLEDITSIA T. I. SKYLINE,9,295571.87,5042569.86,2025-11-25,GLEDITSIA,2025,Moins de 10 cm,FALSE
OUT_0013563,Outremont,PLACE ALICE-GIRARD,arbre en carré,GLEDITSIA T. I. SKYLINE,9,295567.55,5042563.09,2025-11-25,GLEDITSIA,2025,Moins de 10 cm,FALSE
OUT_0013564,Outremont,PLACE ALICE-GIRARD,arbre en carré,GINKGO BILOBA,15,295560.86,5042562.64,2025-11-25,GINKGO,2025,10 à moins de 30 cm,FALSE
OUT_0013565,Outremont,PLACE ALICE-GIRARD,arbre en carré,GLEDITSIA T. I. SKYLINE,11,295563.24,5042556.33,2021-12-06,GLEDITSIA,2021,10 à moins de 30 cm,FALSE
OUT_0013566,Outremont,PLACE ALICE-GIRARD,arbre en carré,GLEDITSIA T. I. SHADEMASTER,12,295556.55,5042555.88,2025-11-25,GLEDITSIA,2025,10 à moins de 30 cm,FALSE
OUT_0013567,Outremont,PLACE ALICE-GIRARD,arbre en carré,GLEDITSIA T. I. SKYLINE,9,295558.97,5042549.62,2025-11-25,GLEDITSIA,2025,Moins de 10 cm,FALSE
OUT_0013568,Outremont,PLACE ALICE-GIRARD,arbre en carré,GLEDITSIA T. I. SKYLINE,11,295552.28,5042549.17,2025-11-25,GLEDITSIA,2025,10 à moins de 30 cm,FALSE
OUT_0013569,Outremont,PLACE ALICE-GIRARD,arbre en carré,GLEDITSIA T. I. SKYLINE,13,295547.96,5042542.41,2025-11-25,GLEDITSIA,2025,10 à moins de 30 cm,FALSE
OUT_0013570,Outremont,PLACE ALICE-GIRARD,arbre en carré,GLEDITSIA T. I. SKYLINE,13,295543.65,5042535.64,2025-11-25,GLEDITSIA,2025,10 à moins de 30 cm,FALSE
OUT_0013571,Outremont,PLACE ALICE-GIRARD,arbre en carré,GLEDITSIA T. I. SKYLINE,10,295546.07,5042529.38,2025-11-25,GLEDITSIA,2025,10 à moins de 30 cm,FALSE
OUT_0013572,Outremont,PLACE ALICE-GIRARD,arbre en carré,GLEDITSIA T. I. SKYLINE,11,295539.38,5042528.94,2025-11-25,GLEDITSIA,2025,10 à moins de 30 cm,FALSE
OUT_0013573,Outremont,PLACE ALICE-GIRARD,arbre en carré,CELTIS OCCIDENTALIS,14,295535.06,5042522.17,2025-11-25,CELTIS,2025,10 à moins de 30 cm,FALSE
OUT_0013574,Outremont,PLACE ALICE-GIRARD,arbre en carré,GLEDITSIA T. I. SKYLINE,10,295541.75,5042522.62,2025-11-25,GLEDITSIA,2025,10 à moins de 30 cm,FALSE
OUT_0013575,Outremont,PLACE ALICE-GIRARD,arbre en carré,GLEDITSIA T. I. SKYLINE,10,295537.44,5042515.85,2025-11-25,GLEDITSIA,2025,10 à moins de 30 cm,FALSE
OUT_0013576,Outremont,PLACE ALICE-GIRARD,arbre en carré,GLEDITSIA T. I. SKYLINE,10,295530.75,5042515.4,2025-11-25,GLEDITSIA,2025,10 à moins de 30 cm,FALSE
OUT_0013577,Outremont,PLACE ALICE-GIRARD,arbre en carré,GLEDITSIA T. I. SKYLINE,11,295533.17,5042509.15,2025-11-25,GLEDITSIA,2025,10 à moins de 30 cm,FALSE
OUT_0013578,Outremont,PLACE ALICE-GIRARD,arbre en carré,GLEDITSIA T. I. SKYLINE,10,295526.48,5042508.7,2025-11-25,GLEDITSIA,2025,10 à moins de 30 cm,FALSE
OUT_0013579,Outremont,PLACE ALICE-GIRARD,arbre en carré,GLEDITSIA T. I. SKYLINE,11,295528.85,5042502.38,2025-11-25,GLEDITSIA,2025,10 à moins de 30 cm,FALSE
OUT_0013580,Outremont,PLACE ALICE-GIRARD,arbre en carré,GLEDITSIA T. I. SKYLINE,11,295522.16,5042501.93,2025-11-25,GLEDITSIA,2025,10 à moins de 30 cm,FALSE
OUT_0013581,Outremont,PLACE ALICE-GIRARD,arbre en carré,CELTIS OCCIDENTALIS,14,295524.54,5042495.61,2025-11-25,CELTIS,2025,10 à moins de 30 cm,FALSE
OUT_0013582,Outremont,PLACE ALICE-GIRARD,arbre en carré,GLEDITSIA T. I. SKYLINE,11,295517.85,5042495.16,2025-11-25,GLEDITSIA,2025,10 à moins de 30 cm,FALSE
OUT_0013583,Outremont,PLACE ALICE-GIRARD,arbre en carré,GLEDITSIA T. I. SKYLINE,11,295520.27,5042488.91,2025-11-25,GLEDITSIA,2025,10 à moins de 30 cm,FALSE
OUT_0013584,Outremont,PLACE ALICE-GIRARD,arbre en carré,GLEDITSIA T. I. SKYLINE,11,295513.58,5042488.46,2025-11-25,GLEDITSIA,2025,10 à moins de 30 cm,FALSE
OUT_0013585,Outremont,PLACE ALICE-GIRARD,arbre en carré,GLEDITSIA T. I. SKYLINE,10,295515.99,5042482.2,2025-11-25,GLEDITSIA,2025,10 à moins de 30 cm,FALSE
OUT_0013586,Outremont,PLACE ALICE-GIRARD,arbre en carré,GLEDITSIA T. I. SKYLINE,10,295509.3,5042481.76,2025-11-25,GLEDITSIA,2025,10 à moins de 30 cm,FALSE
OUT_0013587,Outremont,PLACE ALICE-GIRARD,arbre en carré,GLEDITSIA T. I. SKYLINE,12,295501.36,5042469.3,2025-11-25,GLEDITSIA,2025,10 à moins de 30 cm,FALSE
OUT_0013588,Outremont,PLACE ALICE-GIRARD,arbre en carré,GLEDITSIA T. I. SKYLINE,12,295503.74,5042462.98,2025-11-25,GLEDITSIA,2025,10 à moins de 30 cm,FALSE
OUT_0013589,Outremont,PLACE ALICE-GIRARD,arbre en carré,GLEDITSIA T. I. SKYLINE,11,295497.05,5042462.53,2025-11-25,GLEDITSIA,2025,10 à moins de 30 cm,FALSE
OUT_0013590,Outremont,PLACE ALICE-GIRARD,arbre en carré,CELTIS OCCIDENTALIS,14,295499.47,5042456.27,2025-11-25,CELTIS,2025,10 à moins de 30 cm,FALSE
OUT_0013591,Outremont,PLACE ALICE-GIRARD,arbre en carré,GLEDITSIA T. I. SKYLINE,12,295492.78,5042455.82,2025-11-25,GLEDITSIA,2025,10 à moins de 30 cm,FALSE
OUT_0013592,Outremont,PLACE ALICE-GIRARD,arbre en carré,GLEDITSIA T. I. SKYLINE,11,295495.15,5042449.51,2025-11-25,GLEDITSIA,2025,10 à moins de 30 cm,FALSE
OUT_0013593,Outremont,PLACE ALICE-GIRARD,arbre en carré,GLEDITSIA T. I. SKYLINE,11,295488.46,5042449.06,2025-11-25,GLEDITSIA,2025,10 à moins de 30 cm,FALSE
OUT_0013594,Outremont,PLACE ALICE-GIRARD,arbre en carré,GLEDITSIA T. I. SKYLINE,11,295490.84,5042442.74,2025-11-25,GLEDITSIA,2025,10 à moins de 30 cm,FALSE
OUT_0013595,Outremont,PLACE ALICE-GIRARD,arbre en carré,GINKGO BILOBA,12,295484.15,5042442.29,2025-11-25,GINKGO,2025,10 à moins de 30 cm,FALSE
OUT_0013596,Outremont,THÉRÈSE-LAVOIE-ROUX,arbre en carré,GLEDITSIA T. I. SKYLINE,7,295468.48,5042452.32,2021-11-12,GLEDITSIA,2021,Moins de 10 cm,FALSE
OUT_0013597,Outremont,THÉRÈSE-LAVOIE-ROUX,arbre en carré,GLEDITSIA T. I. SKYLINE,7,295472.78,5042459.06,2021-11-12,GLEDITSIA,2021,Moins de 10 cm,FALSE
OUT_0013598,Outremont,THÉRÈSE-LAVOIE-ROUX,arbre en carré,CELTIS OCCIDENTALIS,7,295477.08,5042465.81,2021-11-12,CELTIS,2021,Moins de 10 cm,FALSE
OUT_0013599,Outremont,THÉRÈSE-LAVOIE-ROUX,arbre en carré,GLEDITSIA T. I. SKYLINE,7,295481.22,5042472.3,2021-11-12,GLEDITSIA,2021,Moins de 10 cm,FALSE
OUT_0013600,Outremont,THÉRÈSE-LAVOIE-ROUX,arbre en carré,GLEDITSIA T. I. SKYLINE,7,295497.89,5042498.47,2021-11-12,GLEDITSIA,2021,Moins de 10 cm,FALSE
OUT_0013601,Outremont,THÉRÈSE-LAVOIE-ROUX,arbre en carré,GLEDITSIA T. I. SKYLINE,7,295502.25,5042505.3,2021-11-12,GLEDITSIA,2021,Moins de 10 cm,FALSE
OUT_0013602,Outremont,THÉRÈSE-LAVOIE-ROUX,arbre en carré,GLEDITSIA T. I. SKYLINE,7,295506.48,5042511.93,2021-11-12,GLEDITSIA,2021,Moins de 10 cm,FALSE
OUT_0013603,Outremont,THÉRÈSE-LAVOIE-ROUX,arbre en carré,CELTIS OCCIDENTALIS,7,295510.78,5042518.67,2021-11-12,CELTIS,2021,Moins de 10 cm,FALSE
OUT_0013604,Outremont,THÉRÈSE-LAVOIE-ROUX,arbre en carré,GLEDITSIA T. I. SKYLINE,7,295515.08,5042525.42,2021-11-12,GLEDITSIA,2021,Moins de 10 cm,FALSE
OUT_0013605,Outremont,THÉRÈSE-LAVOIE-ROUX,arbre en carré,GLEDITSIA T. I. SKYLINE,7,295519.38,5042532.17,2021-11-12,GLEDITSIA,2021,Moins de 10 cm,FALSE
OUT_0013606,Outremont,THÉRÈSE-LAVOIE-ROUX,arbre en carré,GLEDITSIA T. I. SKYLINE,7,295523.68,5042538.91,2021-11-12,GLEDITSIA,2021,Moins de 10 cm,FALSE
OUT_0013607,Outremont,THÉRÈSE-LAVOIE-ROUX,arbre en carré,GLEDITSIA T. I. SKYLINE,7,295527.98,5042545.66,2021-11-12,GLEDITSIA,2021,Moins de 10 cm,FALSE
OUT_0013608,Outremont,THÉRÈSE-LAVOIE-ROUX,arbre en carré,GLEDITSIA T. I. SKYLINE,7,295532.28,5042552.4,2021-11-12,GLEDITSIA,2021,Moins de 10 cm,FALSE
OUT_0013609,Outremont,THÉRÈSE-LAVOIE-ROUX,arbre en carré,GINKGO BILOBA,7,295536.58,5042559.15,2021-11-12,GINKGO,2021,Moins de 10 cm,FALSE
OUT_0013610,Outremont,THÉRÈSE-LAVOIE-ROUX,arbre en carré,GLEDITSIA T. I. SKYLINE,7,295540.88,5042565.9,2021-11-12,GLEDITSIA,2021,Moins de 10 cm,FALSE
OUT_0013611,Outremont,THÉRÈSE-LAVOIE-ROUX,arbre en carré,GLEDITSIA T. I. SKYLINE,7,295545.18,5042572.64,2021-11-12,GLEDITSIA,2021,Moins de 10 cm,FALSE
OUT_0013612,Outremont,THÉRÈSE-LAVOIE-ROUX,arbre en carré,GLEDITSIA T. I. SKYLINE,7,295549.48,5042579.39,2021-11-12,GLEDITSIA,2021,Moins de 10 cm,FALSE
OUT_0013613,Outremont,PLACE ALICE-GIRARD,arbre en carré,GLEDITSIA T. I. SKYLINE,11,295479.87,5042435.59,2025-11-25,GLEDITSIA,2025,10 à moins de 30 cm,FALSE
OUT_0013614,Outremont,PLACE ALICE-GIRARD,arbre en carré,GLEDITSIA T. I. SKYLINE,11,295482.25,5042429.27,2025-11-25,GLEDITSIA,2025,10 à moins de 30 cm,FALSE
OUT_0013615,Outremont,PLACE ALICE-GIRARD,arbre en carré,GLEDITSIA T. I. SKYLINE,10,295475.56,5042428.82,2025-11-25,GLEDITSIA,2025,10 à moins de 30 cm,FALSE
OUT_0013616,Outremont,PLACE ALICE-GIRARD,arbre en carré,GLEDITSIA T. I. SKYLINE,11,295471.25,5042422.05,2025-11-25,GLEDITSIA,2025,10 à moins de 30 cm,FALSE
OUT_0013617,Outremont,THÉRÈSE-LAVOIE-ROUX,arbre en carré,GLEDITSIA T. I. SKYLINE,7,295466.97,5042415.35,2021-11-10,GLEDITSIA,2021,Moins de 10 cm,FALSE
OUT_0013618,Outremont,THÉRÈSE-LAVOIE-ROUX,arbre en carré,GLEDITSIA T. I. SKYLINE,7,295462.66,5042408.58,2021-11-10,GLEDITSIA,2021,Moins de 10 cm,FALSE
OUT_0013619,Outremont,THÉRÈSE-LAVOIE-ROUX,arbre en carré,GINKGO BILOBA,7,295465.08,5042402.33,2021-11-10,GINKGO,2021,Moins de 10 cm,FALSE
OUT_0013620,Outremont,THÉRÈSE-LAVOIE-ROUX,arbre en carré,GINKGO BILOBA,7,295469.35,5042409.03,2021-11-10,GINKGO,2021,Moins de 10 cm,FALSE
OUT_0013621,Outremont,THÉRÈSE-LAVOIE-ROUX,arbre en carré,GLEDITSIA T. I. SKYLINE,7,295446.98,5042418.59,2021-11-12,GLEDITSIA,2021,Moins de 10 cm,FALSE
OUT_0013622,Outremont,THÉRÈSE-LAVOIE-ROUX,arbre en carré,GINKGO BILOBA,7,295451.28,5042425.33,2021-11-12,GINKGO,2021,Moins de 10 cm,FALSE
OUT_0013623,Outremont,THÉRÈSE-LAVOIE-ROUX,arbre en carré,GLEDITSIA T. I. SKYLINE,7,295455.58,5042432.08,2021-11-12,GLEDITSIA,2021,Moins de 10 cm,FALSE
OUT_0013624,Outremont,THÉRÈSE-LAVOIE-ROUX,arbre en carré,GLEDITSIA T. I. SKYLINE,7,295459.88,5042438.82,2021-11-12,GLEDITSIA,2021,Moins de 10 cm,FALSE
OUT_0013625,Outremont,THÉRÈSE-LAVOIE-ROUX,arbre en carré,GLEDITSIA T. I. SKYLINE,7,295464.18,5042445.57,2021-11-12,GLEDITSIA,2021,Moins de 10 cm,FALSE
OUT_0013626,Outremont,PLACE ALICE-GIRARD,arbre en carré,GLEDITSIA T. I. SKYLINE,10,NA,NA,2025-11-25,GLEDITSIA,2025,10 à moins de 30 cm,TRUE
OUT_0013722,Outremont,PROMENADE CAMILLE-LAURIN,0,AMELANCHIER CANADENSIS,7,295680.45,5042585.03,2021-11-10,AMELANCHIER,2021,Moins de 10 cm,FALSE
OUT_0013728,Outremont,PARC PIERRE-DANSEREAU,Parc,QUERCUS RUBRA,7,295835.25,5042736.71,2021-11-10,QUERCUS,2021,Moins de 10 cm,FALSE
OUT_0013730,Outremont,QUERBES,parterre,MAACKIA AMURENSIS,7,295911.85,5042764.25,2021-11-15,MAACKIA,2021,Moins de 10 cm,FALSE
OUT_0013731,Outremont,QUERBES,parterre,MAACKIA AMURENSIS,7,295909.76,5042770.27,2021-11-15,MAACKIA,2021,Moins de 10 cm,FALSE
OUT_0013732,Outremont,QUERBES,parterre,MAACKIA AMURENSIS,7,295914.48,5042770.69,2021-11-15,MAACKIA,2021,Moins de 10 cm,FALSE
OUT_0013733,Outremont,QUERBES,parterre,MAACKIA AMURENSIS,7,295910.63,5042775.41,2021-11-15,MAACKIA,2021,Moins de 10 cm,FALSE
OUT_0013734,Outremont,QUERBES,parterre,ULMUS 'ACCOLADE',7,295913.05,5042780.96,2021-11-15,ULMUS,2021,Moins de 10 cm,FALSE
OUT_0013735,Outremont,QUERBES,parterre,MALUS 'HARVEST GOLD',7,295916.4,5042775.37,2021-11-15,MALUS,2021,Moins de 10 cm,FALSE
OUT_0013736,Outremont,QUERBES,parterre,MALUS 'HARVEST GOLD',7,295920.81,5042775.53,2021-11-15,MALUS,2021,Moins de 10 cm,FALSE
OUT_0013737,Outremont,QUERBES,parterre,MAACKIA AMURENSIS,7,295921.08,5042779.78,2021-11-15,MAACKIA,2021,Moins de 10 cm,FALSE
OUT_0013738,Outremont,QUERBES,parterre,MALUS 'HARVEST GOLD',7,295918.67,5042769.1,2021-11-15,MALUS,2021,Moins de 10 cm,FALSE
OUT_0013739,Outremont,QUERBES,parterre,MALUS 'HARVEST GOLD',7,295927.67,5042778.29,2025-03-17,MALUS,2025,Moins de 10 cm,FALSE
OUT_0013740,Outremont,QUERBES,Autre,MALUS 'HARVEST GOLD',7,295927.44,5042782.01,2021-11-15,MALUS,2021,Moins de 10 cm,FALSE
OUT_0013741,Outremont,QUERBES,Autre,MAACKIA AMURENSIS,7,295929.5,5042786.79,2025-03-17,MAACKIA,2025,Moins de 10 cm,FALSE
OUT_0013742,Outremont,QUERBES,Autre,MALUS 'HARVEST GOLD',7,295933.14,5042787.96,2025-03-17,MALUS,2025,Moins de 10 cm,FALSE
OUT_0013743,Outremont,QUERBES,Autre,MALUS 'HARVEST GOLD',7,295935.47,5042785.17,2021-11-15,MALUS,2021,Moins de 10 cm,FALSE
OUT_0013744,Outremont,QUERBES,Autre,PINUS SYLVESTRIS,7,NA,NA,2021-11-15,PINUS,2021,Moins de 10 cm,TRUE
OUT_0013753,Outremont,QUERBES,Autre,ULMUS 'ACCOLADE',7,295900.49,5042772.96,2025-03-17,ULMUS,2025,Moins de 10 cm,FALSE
OUT_0013755,Outremont,MAPLEWOOD,parterre,ACER SACCHARINUM,47,296789.57,5041542.64,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0013759,Outremont,LAURIER O.,arbre en carré,GYMNOCLADUS DIOICUS 'ESPRESSO',5,297232.43,5042045.72,2025-04-23,GYMNOCLADUS,2025,Moins de 10 cm,FALSE
OUT_0013760,Outremont,LAURIER O.,arbre en carré,GYMNOCLADUS DIOICUS 'ESPRESSO',5,297227.93,5042037.37,2025-04-23,GYMNOCLADUS,2025,Moins de 10 cm,FALSE
OUT_0013763,Outremont,QUERBES,parterre,ULMUS AMERICANA 'PRINCETON',5,296392.44,5042450.37,2025-02-20,ULMUS,2025,Moins de 10 cm,FALSE
OUT_0013765,Outremont,SAINT-JOSEPH O.,parterre,GLEDITSIA T. 'STREET KEEPER',5,297280.25,5041872.57,2021-11-04,GLEDITSIA,2021,Moins de 10 cm,FALSE
OUT_0013766,Outremont,STUART,parterre,ULMUS AMERICANA 'PRINCETON',5,295964.37,5042066.09,2025-02-20,ULMUS,2025,Moins de 10 cm,FALSE
OUT_0013773,Outremont,"COTE-STE-CATHERINE, DE LA",parterre,AESCULUS HIPPOCASTANUM,11,297339.18,5041805.36,2021-11-10,AESCULUS,2021,10 à moins de 30 cm,FALSE
OUT_0013774,Outremont,DUNLOP,parterre,ACER GINNALA,5,295720.48,5041493.82,2021-11-10,ACER,2021,Moins de 10 cm,FALSE
OUT_0013775,Outremont,DOLLARD,parterre,GINKGO BILOBA 'AUTUMN GOLD',4,295886.87,5042005.67,2021-11-10,GINKGO,2021,Moins de 10 cm,FALSE
OUT_0013776,Outremont,DOLLARD,parterre,ULMUS AMERICANA 'PRINCETON',5,296101.85,5041867.78,2021-11-10,ULMUS,2021,Moins de 10 cm,FALSE
OUT_0013778,Outremont,DUVERGER,parterre,GYMNOCLADUS DIOICUS,5,295911.73,5042249.73,2021-11-10,GYMNOCLADUS,2021,Moins de 10 cm,FALSE
OUT_0013779,Outremont,FERNHILL,parterre,QUERCUS MACROCARPA,13,297584.64,5041707.23,2025-11-04,QUERCUS,2025,10 à moins de 30 cm,FALSE
OUT_0013780,Outremont,FERNHILL,parterre,QUERCUS MACROCARPA,15,297582.81,5041702.74,2025-03-03,QUERCUS,2025,10 à moins de 30 cm,FALSE
OUT_0013781,Outremont,LAJOIE,parterre,AESCULUS H. BAUMANII,5,295694.77,5041608.07,2024-10-09,AESCULUS,2024,Moins de 10 cm,FALSE
OUT_0013782,Outremont,MONT-ROYAL,parterre,CATALPA SPECIOSA,5,296189.11,5041228.31,2025-10-01,CATALPA,2025,Moins de 10 cm,FALSE
OUT_0013783,Outremont,OUTREMONT,parterre,ACER PLATANOIDES,19,296193.22,5042172.91,2021-11-10,ACER,2021,10 à moins de 30 cm,FALSE
OUT_0013784,Outremont,"MANOIR, DU",parterre,ULMUS AMERICANA 'PRINCETON',5,295136.7,5041811.96,2025-10-01,ULMUS,2025,Moins de 10 cm,FALSE
OUT_0013786,Outremont,PARC PIERRE-DANSEREAU,Parc,LARIX LARICINA,7,295812.38,5042735.33,2021-11-10,LARIX,2021,Moins de 10 cm,FALSE
OUT_0013787,Outremont,PARC PIERRE-DANSEREAU,Parc,LARIX LARICINA,7,295805.77,5042737.29,2021-11-10,LARIX,2021,Moins de 10 cm,FALSE
OUT_0013788,Outremont,PARC PIERRE-DANSEREAU,Parc,LARIX LARICINA,7,295813.37,5042741.8,2021-11-10,LARIX,2021,Moins de 10 cm,FALSE
OUT_0013789,Outremont,PARC PIERRE-DANSEREAU,Parc,LARIX LARICINA,7,295872.47,5042749.53,2021-11-10,LARIX,2021,Moins de 10 cm,FALSE
OUT_0013795,Outremont,QUERBES,Autre,PINUS SYLVESTRIS,7,295923.87,5042785.23,2021-11-16,PINUS,2021,Moins de 10 cm,FALSE
OUT_0013796,Outremont,QUERBES,Autre,PINUS STROBUS,7,295919.17,5042782.99,2021-11-16,PINUS,2021,Moins de 10 cm,FALSE
OUT_0013798,Outremont,QUERBES,Autre,PINUS STROBUS,7,295916.64,5042778.78,2025-03-17,PINUS,2025,Moins de 10 cm,FALSE
OUT_0013799,Outremont,QUERBES,Autre,PINUS SYLVESTRIS,7,295905.93,5042778.18,2025-03-17,PINUS,2025,Moins de 10 cm,FALSE
OUT_0013800,Outremont,QUERBES,Autre,PINUS SYLVESTRIS,7,295899.27,5042775.99,2021-11-16,PINUS,2021,Moins de 10 cm,FALSE
OUT_0013801,Outremont,QUERBES,Autre,PINUS SYLVESTRIS,7,295894.04,5042774.22,2021-11-16,PINUS,2021,Moins de 10 cm,FALSE
OUT_0013802,Outremont,MARIE-STEPHANE,parterre,PINUS SYLVESTRIS,7,295889.32,5042772.79,2025-03-17,PINUS,2025,Moins de 10 cm,FALSE
OUT_0013803,Outremont,MARIE-STEPHANE,parterre,PINUS STROBUS,7,295883.59,5042771.02,2025-03-17,PINUS,2025,Moins de 10 cm,FALSE
OUT_0013804,Outremont,MARIE-STEPHANE,parterre,PINUS SYLVESTRIS,7,295870.52,5042767.64,2025-03-17,PINUS,2025,Moins de 10 cm,FALSE
OUT_0013805,Outremont,MARIE-STEPHANE,parterre,PINUS SYLVESTRIS,7,295853.23,5042764.27,2025-03-17,PINUS,2025,Moins de 10 cm,FALSE
OUT_0013806,Outremont,MARIE-STEPHANE,parterre,PINUS SYLVESTRIS,7,295843.2,5042763.76,2021-11-16,PINUS,2021,Moins de 10 cm,FALSE
OUT_0013807,Outremont,MARIE-STEPHANE,parterre,PINUS STROBUS,7,295838.05,5042763.09,2025-03-17,PINUS,2025,Moins de 10 cm,FALSE
OUT_0013809,Outremont,MARIE-STEPHANE,parterre,PINUS STROBUS,7,295822.2,5042761.07,2021-11-16,PINUS,2021,Moins de 10 cm,FALSE
OUT_0013810,Outremont,QUERBES,Autre,PINUS STROBUS,7,295813.85,5042761.07,2021-11-16,PINUS,2021,Moins de 10 cm,FALSE
OUT_0013811,Outremont,QUERBES,Autre,ULMUS 'ACCOLADE',7,295810.14,5042761.74,2021-11-16,ULMUS,2021,Moins de 10 cm,FALSE
OUT_0013813,Outremont,"GARE-DE-TRIAGE, DE LA",parterre,ACER FREEMANII AUTUMN BLAZE,6,295674.46,5043070.8,2023-02-22,ACER,2023,Moins de 10 cm,FALSE
OUT_0013823,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,ACER SACCHARUM,7,295467.38,5042729.99,2025-03-18,ACER,2025,Moins de 10 cm,FALSE
OUT_0013824,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,ACER SACCHARUM,7,295568.23,5042897.35,2021-11-16,ACER,2021,Moins de 10 cm,FALSE
OUT_0013825,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,ACER SACCHARUM,7,295563.64,5042890.05,2021-11-16,ACER,2021,Moins de 10 cm,FALSE
OUT_0013826,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,ACER SACCHARUM,7,295557.96,5042880.86,2025-03-18,ACER,2025,Moins de 10 cm,FALSE
OUT_0013827,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,GLEDITSIA T. I. SHADEMASTER,7,295552.82,5042871.94,2021-11-16,GLEDITSIA,2021,Moins de 10 cm,FALSE
OUT_0013828,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,GLEDITSIA T. I. SHADEMASTER,7,295547.41,5042863.02,2025-03-18,GLEDITSIA,2025,Moins de 10 cm,FALSE
OUT_0013829,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,GLEDITSIA T. I. SHADEMASTER,7,295542.82,5042855.17,2021-11-16,GLEDITSIA,2021,Moins de 10 cm,FALSE
